"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"1028","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.625,56.125,"SSP5-8.5","SST",0.015780449,0,0.993024443,0.401308595,0.972380939,0.192901048,0.391110344,0.282055597,0.069483451,0.640531066,0.701456843,0.018914697,0.352528372,0.465578545,0.459611982,0.35132391,0.357596514,0.363320977,0.44160175,0.395759199,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1029","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.375,56.125,"SSP5-8.5","SST",0.012303555,0,0.928763941,0.52878462,0.972380939,0.192901048,0.391110344,0.270004405,0.069483451,0.640531066,0.600021007,0.023426544,0.367463029,0.448051597,0.456599184,0.353399644,0.333365517,0.332240744,0.438260376,0.367544254,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"1030","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.125,56.125,"SSP5-8.5","SST",0.009867807,0,0.642962274,0.683924041,0.972380939,0.192901048,0.391110344,0.267976904,0.069483451,0.640531066,0.565870058,0.020584482,0.334188531,0.380579408,0.456092309,0.353757756,0.324117264,0.324310877,0.42585354,0.347836938,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1031","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.875,56.125,"SSP5-8.5","SST",0.00933258,0,0.397591508,0.734067482,0.972380939,0.192901048,0.391110344,0.271233381,0.069483451,0.640531066,0.585425732,0.015035106,0.285247892,0.351926001,0.456906428,0.353183813,0.327618839,0.331019095,0.415501723,0.373957064,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1032","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.625,56.125,"SSP5-8.5","SST",0.00947116,0,0.089802882,0.763766616,0.972380939,0.192901048,0.391110344,0.280147381,0.069483451,0.640531066,0.579364811,0.032293757,0.215760165,0.367552223,0.459134928,0.351646524,0.330418271,0.324093367,0.409020585,0.466865437,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1033","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.375,56.125,"SSP5-8.5","SST",0.009561146,0,0.089802882,0.743076087,0.972380939,0.192901048,0.391110344,0.289233887,0.069483451,0.640531066,0.561094609,0.033426726,0.210610029,0.357254208,0.461406555,0.350130934,0.326133963,0.319165086,0.405356909,0.465597574,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1034","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.125,56.125,"SSP5-8.5","SST",0.009366542,0,0.089802882,0.723387676,0.972380939,0.192901048,0.391110344,0.30191129,0.069483451,0.640531066,0.547915243,0.018885775,0.205639275,0.347511138,0.464575905,0.348104461,0.319203884,0.320474286,0.401314027,0.46638895,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1035","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.875,56.125,"SSP5-8.5","SST",0.009208484,0,0.089802882,0.717017586,0.972380939,0.192901048,0.391110344,0.311291175,0.069483451,0.640531066,0.537939213,0.026448262,0.204007238,0.344377584,0.466920877,0.346672075,0.318600498,0.315785262,0.399209597,0.464841523,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Low","High","High","Moderate"
"1036","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.625,56.125,"SSP5-8.5","SST",0.009133928,0,0.089802882,0.702315602,0.972380939,0.192901048,0.391110344,0.317649932,0.069483451,0.640531066,0.539070328,0.066770766,0.200313103,0.337092388,0.468510566,0.34573385,0.328963903,0.304025302,0.398742021,0.459926888,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Low","High","High","Moderate"
"1037","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.375,56.125,"SSP5-8.5","SST",0.00927353,0,0.089802882,0.69759466,0.972380939,0.192901048,0.391110344,0.329517176,0.069483451,0.640531066,0.529905216,0.113535122,0.199167768,0.334722605,0.471477377,0.344054602,0.338363714,0.289158403,0.397972474,0.459086195,"Low","Low","Low","High","Low","High","Critical","High","Low","Critical","High","Moderate","Low","High","High","Moderate"
"1038","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.125,56.125,"SSP5-8.5","SST",0.009595619,0,0.089802882,0.680283192,0.972380939,0.192901048,0.391110344,0.347683987,0.069483451,0.640531066,0.523385281,0.045207523,0.194920423,0.326070529,0.47601908,0.341667628,0.31965183,0.306797815,0.391795081,0.457915293,"Low","Low","Low","High","Low","High","Critical","High","Low","Critical","High","Low","Low","High","High","Moderate"
"1039","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.875,56.125,"SSP5-8.5","SST",0.010144727,0,0.109247622,0.691574741,0.972380939,0.192901048,0.391110344,0.384581612,0.069483451,0.640531066,0.500425157,0.062340237,0.202741773,0.329594031,0.485243486,0.337520795,0.318194978,0.296888006,0.386388743,0.443516502,"Low","Low","Low","High","Low","High","Critical","High","Low","Critical","High","Low","Low","Moderate","High","Moderate"
"1040","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.625,56.125,"SSP5-8.5","SST",0.011088304,0,0.124878979,0.715434076,0.972380939,0.192901048,0.391110344,0.460663388,0.069483451,0.640531066,0.484100611,0.180403569,0.21285034,0.33977569,0.50426393,0.332056782,0.343629674,0.264374377,0.381939068,0.432230614,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Moderate","Low","Moderate","High","Moderate"
"1041","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.375,56.125,"SSP5-8.5","SST",0.012340213,0,0.089802882,0.704801086,0.972380939,0.192901048,0.391110344,0.537047459,0.069483451,0.640531066,0.384268309,0.009910988,0.201736045,0.337723596,0.523359948,0.330907963,0.276048454,0.293290165,0.35620409,0.415953483,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","Moderate","Low","Low","Moderate","Moderate","Moderate"
"1042","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.125,56.125,"SSP5-8.5","SST",0.013792633,0,0.089802882,0.682441216,0.972380939,0.192901048,0.391110344,0.608255418,0.069483451,0.640531066,0.403369081,0.002555954,0.196509183,0.326352249,0.541161937,0.333792595,0.278984888,0.29804411,0.344630394,0.378601073,"Low","Low","Low","High","Low","High","Critical","Moderate","Low","Critical","High","Low","Low","Moderate","Moderate","Moderate"
"1043","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.375,55.875,"SSP5-8.5","SST",0.017923978,0,0.993024443,0.446742047,0.972380939,0.192901048,0.391110344,0.291077298,0.069483451,0.640531066,0.727752754,0.018040624,0.364422617,0.467183724,0.461867407,0.34982986,0.363951974,0.372027497,0.444977966,0.388040766,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1044","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.125,55.875,"SSP5-8.5","SST",0.014455809,0,0.97931493,0.565966621,0.972380939,0.192901048,0.391110344,0.283039489,0.069483451,0.640531066,0.644822531,0.027877409,0.38993434,0.473071439,0.459857955,0.351158465,0.345678614,0.343368813,0.445963893,0.365627466,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1045","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.875,55.875,"SSP5-8.5","SST",0.011222572,0,0.826018418,0.674689134,0.972380939,0.192901048,0.391110344,0.275927429,0.069483451,0.640531066,0.671269102,0.033985866,0.377982531,0.434417091,0.45807994,0.352368097,0.353817371,0.349341435,0.444923071,0.347617464,"Low","Low","High","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1046","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.625,55.875,"SSP5-8.5","SST",0.009932226,0,0.422084215,0.746604977,0.972380939,0.192901048,0.391110344,0.27916749,0.069483451,0.640531066,0.557548097,0.0196241,0.294655354,0.359808103,0.458889955,0.35181308,0.321796679,0.322562951,0.414963503,0.369416793,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1047","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.375,55.875,"SSP5-8.5","SST",0.010107823,0,0.317889042,0.743644801,0.972380939,0.192901048,0.391110344,0.285835225,0.069483451,0.640531066,0.569754992,0.009871126,0.267910417,0.34979005,0.460556889,0.350691693,0.322410159,0.328650242,0.409920628,0.39294896,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1048","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.125,55.875,"SSP5-8.5","SST",0.010300795,0,0.089802882,0.737103769,0.972380939,0.192901048,0.391110344,0.298237986,0.069483451,0.640531066,0.561004545,0.016269564,0.209301862,0.354148534,0.463657579,0.34868099,0.321822157,0.324458931,0.403467177,0.467140867,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1049","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.875,55.875,"SSP5-8.5","SST",0.010804234,0,0.089802882,0.712423695,0.972380939,0.192901048,0.391110344,0.301658158,0.069483451,0.640531066,0.573529224,0.052319379,0.203257703,0.341796253,0.464512622,0.34814391,0.33396578,0.316569379,0.403503023,0.461151878,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1050","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.625,55.875,"SSP5-8.5","SST",0.011386514,0,0.089802882,0.708123164,0.972380939,0.192901048,0.391110344,0.300552204,0.069483451,0.640531066,0.580374514,0.063344954,0.20232814,0.339551626,0.464236134,0.348316753,0.338433496,0.315069426,0.404278138,0.45980112,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1051","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.375,55.875,"SSP5-8.5","SST",0.011677449,0,0.089802882,0.723410653,0.972380939,0.192901048,0.391110344,0.300095022,0.069483451,0.640531066,0.585176421,0.01947583,0.206222746,0.347089138,0.464121838,0.348388435,0.328666692,0.329561107,0.404262199,0.465184924,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1052","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.125,55.875,"SSP5-8.5","SST",0.011635193,0,0.115700453,0.714766006,0.972380939,0.192901048,0.391110344,0.302880139,0.069483451,0.640531066,0.593230993,0.017292971,0.210525413,0.340161049,0.464818118,0.347953855,0.33013462,0.332352516,0.403815278,0.454009758,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1053","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.875,55.875,"SSP5-8.5","SST",0.011190333,0,0.301685456,0.715543463,0.972380939,0.192901048,0.391110344,0.305954475,0.069483451,0.640531066,0.568539671,0.017930628,0.257104813,0.336020954,0.465586702,0.347479995,0.324121204,0.325805996,0.404935867,0.390627109,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1054","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.625,55.875,"SSP5-8.5","SST",0.010859548,0,0.335947727,0.727899664,0.972380939,0.192901048,0.391110344,0.321758772,0.069483451,0.640531066,0.554776441,0.02082899,0.268676735,0.34354426,0.469537776,0.345141817,0.321404987,0.321514168,0.404406856,0.3824753,"Low","Low","Moderate","Critical","Low","High","Critical","High","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1055","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.375,55.875,"SSP5-8.5","SST",0.011062146,0,0.165108347,0.740150034,0.972380939,0.192901048,0.391110344,0.39313223,0.069483451,0.640531066,0.509621489,0.037019486,0.229080132,0.348948126,0.48738114,0.336696824,0.314163873,0.306266085,0.388701584,0.425153876,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Moderate","Moderate","High","Moderate"
"1056","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.125,55.875,"SSP5-8.5","SST",0.011860825,0,0.089802882,0.749432397,0.972380939,0.192901048,0.391110344,0.510302102,0.069483451,0.640531066,0.514289502,0.004243253,0.212774026,0.359982875,0.516673608,0.330809397,0.307136818,0.317431144,0.371393251,0.427636276,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Low","Moderate","High","Moderate"
"1057","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-56.875,55.875,"SSP5-8.5","SST",0.013219597,0,0.089802882,0.736057413,0.972380939,0.192901048,0.391110344,0.595912121,0.069483451,0.640531066,0.409326748,0.002095399,0.209769973,0.353084534,0.538076113,0.333021745,0.280359166,0.299029389,0.350305337,0.38893217,"Low","Low","Low","Critical","Low","High","Critical","Moderate","Low","Critical","High","Low","Low","Moderate","Moderate","Moderate"
"1058","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-56.625,55.875,"SSP5-8.5","SST",0.014468175,0,0.089802882,0.721670606,0.972380939,0.192901048,0.391110344,0.64599659,0.069483451,0.640531066,0.42206261,0.001850474,0.206485416,0.345705772,0.55059723,0.336840794,0.2834819,0.300998514,0.342331286,0.358804288,"Low","Low","Low","Critical","Low","High","Critical","Moderate","Low","Critical","High","Low","Low","Moderate","Moderate","Moderate"
"1059","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.375,55.625,"SSP5-8.5","SST",0.023594398,0,0.996512221,0.462456949,0.972380939,0.192901048,0.391110344,0.305314342,0.069483451,0.640531066,0.788827664,0.026467852,0.370640892,0.468316506,0.465426668,0.347578154,0.381327508,0.390049122,0.449444838,0.383711263,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1060","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-60.125,55.625,"SSP5-8.5","SST",0.021219956,0,0.993024443,0.467776251,0.972380939,0.192901048,0.391110344,0.300473071,0.069483451,0.640531066,0.769438229,0.035361211,0.370505163,0.467712928,0.464216351,0.348329151,0.378703489,0.380669703,0.448820256,0.380136844,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1061","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.875,55.625,"SSP5-8.5","SST",0.017181975,0,0.993024443,0.536492798,0.972380939,0.192901048,0.391110344,0.296076488,0.069483451,0.640531066,0.695282193,0.039373655,0.386674804,0.474744728,0.463117205,0.349024312,0.361167591,0.355109135,0.44771215,0.367348976,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1062","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.625,55.625,"SSP5-8.5","SST",0.013111043,0,0.524065707,0.645000647,0.972380939,0.192901048,0.391110344,0.284830616,0.069483451,0.640531066,0.601789847,0.012947178,0.295544349,0.337370592,0.460305737,0.350858851,0.331187886,0.335998504,0.415547551,0.35234955,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1063","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.375,55.625,"SSP5-8.5","SST",0.011899421,0,0.841565033,0.707357537,0.972380939,0.192901048,0.391110344,0.292953176,0.069483451,0.640531066,0.608339615,0.01844762,0.390205498,0.447096807,0.462336377,0.349525711,0.334200438,0.336038523,0.441632771,0.351249668,"Low","Low","High","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"1064","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.125,55.625,"SSP5-8.5","SST",0.011931408,0,0.294248638,0.717643684,0.972380939,0.192901048,0.391110344,0.29431174,0.069483451,0.640531066,0.596781792,0.010572283,0.255955932,0.336493348,0.462676018,0.349306846,0.329342148,0.335411824,0.408019975,0.39486721,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1065","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.875,55.625,"SSP5-8.5","SST",0.012675972,0,0.089802882,0.72056694,0.972380939,0.192901048,0.391110344,0.296723822,0.069483451,0.640531066,0.607733748,0.015362765,0.205761448,0.345490404,0.463279038,0.348921177,0.333277758,0.33684223,0.406063361,0.465242237,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1066","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.625,55.625,"SSP5-8.5","SST",0.013602932,0,0.089802882,0.745432471,0.972380939,0.192901048,0.391110344,0.296643463,0.069483451,0.640531066,0.607733748,0.023739771,0.212209571,0.357671897,0.463258949,0.348933966,0.335372009,0.334222652,0.407794404,0.465115073,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1067","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.375,55.625,"SSP5-8.5","SST",0.014273638,0,0.089802882,0.758348815,0.972380939,0.192901048,0.391110344,0.296317541,0.069483451,0.640531066,0.605987462,0.012300408,0.215606334,0.363967423,0.463177468,0.348985875,0.332075597,0.337334301,0.40814144,0.467177434,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1068","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.125,55.625,"SSP5-8.5","SST",0.014159,0,0.471406643,0.736093507,0.972380939,0.192901048,0.391110344,0.296353816,0.069483451,0.640531066,0.605987462,0.015315898,0.305414787,0.361084284,0.463186537,0.348980095,0.332829469,0.336383489,0.41826517,0.361624873,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1069","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.875,55.625,"SSP5-8.5","SST",0.013425026,0,0.460619786,0.713444607,0.972380939,0.192901048,0.391110344,0.29384769,0.069483451,0.640531066,0.57679703,0.020848082,0.296872355,0.3506286,0.462560005,0.349381471,0.326914907,0.326978096,0.414303357,0.358984186,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1070","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.625,55.625,"SSP5-8.5","SST",0.012199748,0,0.34537857,0.710937556,0.972380939,0.192901048,0.391110344,0.297461039,0.069483451,0.640531066,0.570618994,0.016546075,0.267128968,0.336370756,0.463463343,0.34880405,0.324294896,0.326761424,0.407394045,0.379871054,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1071","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.375,55.625,"SSP5-8.5","SST",0.011032517,0,0.210053248,0.710078481,0.972380939,0.192901048,0.391110344,0.302280146,0.069483451,0.640531066,0.53475174,0.015386459,0.232791061,0.332510059,0.464668119,0.348047051,0.315038179,0.31849016,0.400124185,0.418484731,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1072","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.125,55.625,"SSP5-8.5","SST",0.010640823,0,0.210949142,0.715704789,0.972380939,0.192901048,0.391110344,0.34338145,0.069483451,0.640531066,0.521208337,0.031170866,0.234323689,0.335268921,0.474943445,0.342212664,0.31559843,0.310552343,0.394888336,0.413342779,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1073","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-56.875,55.625,"SSP5-8.5","SST",0.011075282,0,0.089802882,0.726193969,0.972380939,0.192901048,0.391110344,0.43832891,0.069483451,0.640531066,0.398331283,0.00818522,0.206768033,0.348584194,0.49868031,0.333220063,0.279132755,0.295625002,0.373093295,0.452485945,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Low","Moderate","Moderate","Moderate"
"1074","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-56.625,55.625,"SSP5-8.5","SST",0.011825458,0,0.089802882,0.744893073,0.972380939,0.192901048,0.391110344,0.534181505,0.069483451,0.640531066,0.406348069,0.008810139,0.211630353,0.357733823,0.522643459,0.330871549,0.281293181,0.296536087,0.360401928,0.419166362,"Low","Low","Low","Critical","Low","High","Critical","High","Low","Critical","High","Low","Low","Moderate","Moderate","Moderate"
"1075","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.375,55.375,"SSP5-8.5","SST",0.015444704,0,0.993042683,0.49051325,0.972380939,0.192901048,0.391110344,0.29388235,0.069483451,0.640531066,0.674276865,0.024504625,0.37475016,0.470894479,0.46256867,0.349375893,0.352199002,0.353167201,0.443239999,0.378325948,"Low","Low","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1076","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-59.125,55.375,"SSP5-8.5","SST",0.014408191,0,0.803210701,0.61759498,0.972380939,0.192901048,0.391110344,0.295872386,0.069483451,0.640531066,0.660688123,0.017739409,0.358803468,0.413045143,0.463066179,0.349056886,0.347110512,0.351183071,0.436297606,0.354099066,"Low","Low","High","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"1077","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.875,55.375,"SSP5-8.5","SST",0.015483595,0,0.314719266,0.665349599,0.972380939,0.192901048,0.391110344,0.299039528,0.069483451,0.640531066,0.619667476,0.011650925,0.248888115,0.313154313,0.463857965,0.348554443,0.33533323,0.341290698,0.405726596,0.381575846,"Low","Low","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1078","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.625,55.375,"SSP5-8.5","SST",0.016726293,0,0.089802882,0.713857907,0.972380939,0.192901048,0.391110344,0.304741781,0.069483451,0.640531066,0.622900203,0.029814113,0.205096771,0.341408209,0.465283528,0.347666178,0.340682208,0.336523437,0.406195802,0.460789878,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Low","High","High","Moderate"
"1079","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.375,55.375,"SSP5-8.5","SST",0.017670108,0,0.205879878,0.747296714,0.972380939,0.192901048,0.391110344,0.301025881,0.069483451,0.640531066,0.602730817,0.012751837,0.242711675,0.349053628,0.464354553,0.348242628,0.331374293,0.336313027,0.407579818,0.421079202,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1080","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-58.125,55.375,"SSP5-8.5","SST",0.017540597,0,0.223370049,0.750128357,0.972380939,0.192901048,0.391110344,0.306149833,0.069483451,0.640531066,0.590088036,0.021499655,0.247759751,0.349930863,0.465635541,0.347450091,0.330400552,0.330210046,0.406845476,0.41342308,"Low","Low","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1081","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.875,55.375,"SSP5-8.5","SST",0.016350422,0,0.449266868,0.738399475,0.972380939,0.192901048,0.391110344,0.303742848,0.069483451,0.640531066,0.601545666,0.094182526,0.301004191,0.358202804,0.465033795,0.347820261,0.351435677,0.311879994,0.41824315,0.339499261,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"1082","Pollock","Pollachius virens","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Pollachius",-57.625,55.375,"SSP5-8.5","SST",0.014651647,0,0.387465048,0.749479866,0.972380939,0.192901048,0.391110344,0.297668309,0.069483451,0.640531066,0.613058315,0.035737469,0.28789914,0.356146151,0.46351516,0.348771183,0.339702575,0.331981075,0.415680792,0.368572897,"Low","Low","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
