"","common name","scientific name","kingdom","phylum","class","order","family","genus","longitude","latitude","ssp","Depth method","S Thermal safety margin","S Conservation status","S Vertical habitat","S Cumulative impacts","AC Habitat fragmentation","AC Geographic range extent","AC Maximum body length","AC Thermal habitat availability","E Time of climate emergence","E Thermal habitat loss","E Fraction of species lost","E Climate velocity","Sensitivity","Sensitivity SD","Adaptive capacity","Adaptive capacity SD","Exposure","Exposure SD","Vulnerability","Vulnerability SD","S Thermal safety margin risk","S Conservation status risk","S Vertical habitat risk","S Cumulative impacts risk","AC Habitat fragmentation risk","AC Geographic range extent risk","AC Maximum body length risk","AC Thermal habitat availability risk","E Time of climate emergence risk","E Thermal habitat loss risk","E Fraction of species lost risk","E Climate velocity risk","Sensitivity risk","Adaptive capacity risk","Exposure risk","Overall Risk"
"589","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.625,62.625,"SSP5-8.5","SST",0.018358169,0.5,0.109481466,0.713827266,0.975065066,0.239063656,0.337641682,0.20138495,0.069483451,0.813761455,0.670807012,0.112604593,0.335416725,0.327543921,0.438288838,0.362432842,0.416664128,0.3809031,0.453480118,0.284360266,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"590","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.375,62.625,"SSP5-8.5","SST",0.017594501,0.5,0.101367779,0.721850327,0.975065066,0.239063656,0.337641682,0.197147664,0.069483451,0.813761455,0.602448926,0.045472475,0.335203152,0.332770329,0.437229517,0.363361078,0.382791577,0.385543143,0.447113924,0.320275485,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"591","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.125,62.625,"SSP5-8.5","SST",0.01733919,0.5,0.091624662,0.669423521,0.975065066,0.239063656,0.337641682,0.197287402,0.069483451,0.813761455,0.582153655,0.026062838,0.319596843,0.315306733,0.437264451,0.363330307,0.37286535,0.387514958,0.440233245,0.329952937,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"592","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.875,62.625,"SSP5-8.5","SST",0.017855071,0.5,0.244876813,0.573487231,0.975065066,0.239063656,0.337641682,0.197444117,0.069483451,0.813761455,0.565401791,0.022373243,0.334054779,0.253509159,0.43730363,0.363295811,0.367754985,0.385677104,0.435735765,0.32736486,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"593","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.125,62.625,"SSP5-8.5","SST",0.014760494,0.5,0.993024443,0.493668705,0.975065066,0.239063656,0.337641682,0.198204575,0.069483451,0.813761455,0.601223767,0.011304476,0.500363411,0.399403737,0.437493745,0.363128612,0.373943287,0.395516176,0.498898388,0.324185486,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"594","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-69.875,62.625,"SSP5-8.5","SST",0.01190355,0.5,0.993024443,0.586347093,0.975065066,0.239063656,0.337641682,0.194770426,0.069483451,0.813761455,0.604435473,0.020798335,0.522818771,0.402775488,0.436635207,0.36388621,0.377119678,0.393248632,0.508030926,0.321479451,"Low","Critical","Critical","High","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"595","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-69.625,62.625,"SSP5-8.5","SST",0.01325596,0.5,0.825153232,0.579517667,0.975065066,0.239063656,0.337641682,0.199270656,0.069483451,0.813761455,0.617173953,0.0182295,0.479481715,0.3402369,0.437760265,0.362894758,0.37966209,0.396525934,0.49247164,0.343091285,"Low","Critical","High","High","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"596","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-66.625,62.625,"SSP5-8.5","SST",0.007311037,0.5,0.888454764,0.716196803,0.975065066,0.239063656,0.337641682,0.154572174,0.069483451,0.813761455,0.600868853,0.009087076,0.527990651,0.381770729,0.426585644,0.373227602,0.373300209,0.396126842,0.514413207,0.340789538,"Low","Critical","Critical","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"597","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-66.375,62.625,"SSP5-8.5","SST",0.007704086,0.5,0.894450087,0.727936215,0.975065066,0.239063656,0.337641682,0.154386624,0.069483451,0.813761455,0.601101236,0.017106956,0.532522597,0.385430573,0.426539257,0.373272688,0.375363275,0.393726067,0.516203864,0.3344429,"Low","Critical","Critical","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"598","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-66.125,62.625,"SSP5-8.5","SST",0.007627511,0.5,0.096877896,0.723895775,0.975065066,0.239063656,0.337641682,0.159218223,0.069483451,0.813761455,0.589539751,0.017602794,0.332100296,0.337789961,0.427747157,0.372104439,0.372596863,0.391403008,0.449041689,0.333521606,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"599","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-65.875,62.625,"SSP5-8.5","SST",0.007234642,0.5,0.101530665,0.707197088,0.975065066,0.239063656,0.337641682,0.159855727,0.069483451,0.813761455,0.578939564,0.018773418,0.328990599,0.330428651,0.427906533,0.371951193,0.370239472,0.389122966,0.447051643,0.331261906,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"600","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-65.625,62.625,"SSP5-8.5","SST",0.006589079,0.5,0.273376853,0.632784851,0.975065066,0.239063656,0.337641682,0.15651984,0.069483451,0.813761455,0.550376021,0.026575358,0.353187696,0.27460808,0.427072561,0.372755412,0.365049071,0.381930348,0.44660429,0.316873967,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"601","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-65.375,62.625,"SSP5-8.5","SST",0.005840187,0.5,0.398398973,0.525900144,0.975065066,0.239063656,0.337641682,0.152511064,0.069483451,0.813761455,0.543567167,0.035746816,0.357534826,0.240833417,0.426070367,0.373729409,0.365639722,0.378157432,0.444498372,0.354126081,"Low","Critical","Moderate","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"602","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-64.875,62.625,"SSP5-8.5","SST",0.005431704,0.5,0.993024443,0.486976888,0.975065066,0.239063656,0.337641682,0.149625922,0.069483451,0.813761455,0.62873389,0.013356993,0.496358259,0.403231717,0.425349082,0.374435474,0.381333947,0.400357362,0.503567249,0.312399846,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"603","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-64.625,62.625,"SSP5-8.5","SST",0.006230778,0.5,0.993024443,0.53832903,0.975065066,0.239063656,0.337641682,0.1552936,0.069483451,0.813761455,0.62013019,0.023791228,0.509396063,0.403318367,0.426766001,0.373052473,0.381791581,0.39543389,0.507518753,0.309130172,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"604","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-64.375,62.625,"SSP5-8.5","SST",0.006278523,0.5,0.877919827,0.63835221,0.975065066,0.239063656,0.337641682,0.155819476,0.069483451,0.813761455,0.558466524,0.014720505,0.50563764,0.367694844,0.42689747,0.372924983,0.364107984,0.386798273,0.503600574,0.339778585,"Low","Critical","Critical","High","Low","High","Critical","Critical","Low","Critical","High","Low","High","High","High","High"
"605","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-64.125,62.625,"SSP5-8.5","SST",0.006391538,0.5,0.493619996,0.676952605,0.975065066,0.239063656,0.337641682,0.164975472,0.069483451,0.813761455,0.510256991,0.012066681,0.419241035,0.288047566,0.429186469,0.370728124,0.351392144,0.380191925,0.466564995,0.370323127,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"606","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-63.875,62.625,"SSP5-8.5","SST",0.006994967,0.5,0.374890976,0.645665029,0.975065066,0.239063656,0.337641682,0.165220786,0.069483451,0.813761455,0.48629899,0.020132048,0.381887743,0.273326734,0.429247798,0.370669863,0.347418986,0.374667788,0.451480961,0.353538857,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"607","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-63.625,62.625,"SSP5-8.5","SST",0.0080649,0.5,0.274274465,0.698425087,0.975065066,0.239063656,0.337641682,0.165228135,0.069483451,0.813761455,0.458600959,0.01417219,0.370191113,0.29716622,0.429249635,0.370668118,0.339004514,0.373209103,0.44819805,0.338475826,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"608","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-63.375,62.625,"SSP5-8.5","SST",0.009924372,0.5,0.253641865,0.680283946,0.975065066,0.239063656,0.337641682,0.169820463,0.069483451,0.813761455,0.466425495,0.011251286,0.360962546,0.292143286,0.430397717,0.369583293,0.340230422,0.374916893,0.444908949,0.338666151,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"609","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-63.125,62.625,"SSP5-8.5","SST",0.011499514,0.5,0.211282324,0.665208013,0.975065066,0.239063656,0.337641682,0.174854507,0.069483451,0.813761455,0.456223614,0.011602189,0.346997463,0.2919162,0.431656228,0.368406896,0.337767677,0.373703196,0.439972884,0.338488617,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"610","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-62.875,62.625,"SSP5-8.5","SST",0.01403362,0.5,0.2204686,0.696115109,0.975065066,0.239063656,0.337641682,0.184639717,0.069483451,0.813761455,0.426246579,0.020178205,0.357654332,0.300950221,0.43410253,0.366158899,0.332417423,0.368385482,0.441630925,0.340557903,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"611","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-62.625,62.625,"SSP5-8.5","SST",0.016587516,0.5,0.168805523,0.701209371,0.975065066,0.239063656,0.337641682,0.194750391,0.069483451,0.813761455,0.428075565,0.042545534,0.346650602,0.310804586,0.436630199,0.363890649,0.338466501,0.362333261,0.43881505,0.328069127,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"612","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-62.375,62.625,"SSP5-8.5","SST",0.018316404,0.5,0.140828003,0.689857557,0.975065066,0.239063656,0.337641682,0.205013086,0.069483451,0.813761455,0.414748896,0.060306602,0.337250491,0.311512382,0.439195873,0.361646018,0.339575101,0.356578272,0.435178008,0.324425473,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"613","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-62.125,62.625,"SSP5-8.5","SST",0.018874572,0.5,0.111008765,0.675899976,0.975065066,0.239063656,0.337641682,0.207569513,0.069483451,0.813761455,0.420526253,0.027798256,0.326445828,0.312651274,0.439834979,0.361096057,0.332892354,0.365778371,0.432064851,0.346859613,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"614","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-61.875,62.625,"SSP5-8.5","SST",0.018873508,0.5,0.130419383,0.650209345,0.975065066,0.239063656,0.337641682,0.212171777,0.069483451,0.813761455,0.406956053,0.020201785,0.324875559,0.298865132,0.440985545,0.360115295,0.327600686,0.366864261,0.429206996,0.350504043,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"615","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-61.625,62.625,"SSP5-8.5","SST",0.019012954,0.5,0.05183075,0.671617332,0.975065066,0.239063656,0.337641682,0.220113149,0.069483451,0.813761455,0.416681053,0.024515317,0.310615259,0.325673867,0.442970888,0.358451385,0.331110319,0.366389402,0.428255174,0.365879421,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"616","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-61.375,62.625,"SSP5-8.5","SST",0.019233414,0.5,0.017501025,0.702714582,0.975065066,0.239063656,0.337641682,0.232661227,0.069483451,0.813761455,0.420200761,0.040616024,0.309862255,0.346614832,0.446107908,0.35589671,0.336015423,0.362228537,0.429103424,0.373657399,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"617","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-61.125,62.625,"SSP5-8.5","SST",0.019464944,0.5,0.014995577,0.693064979,0.975065066,0.239063656,0.337641682,0.253083642,0.069483451,0.813761455,0.426246579,0.053208349,0.306881375,0.343626786,0.451213511,0.35193845,0.340674959,0.359311944,0.426628658,0.369561762,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"618","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-60.875,62.625,"SSP5-8.5","SST",0.023234733,0.5,0.014995577,0.66165533,0.975065066,0.239063656,0.337641682,0.277890149,0.069483451,0.813761455,0.443758217,0.026231532,0.29997141,0.330968835,0.457415138,0.347473606,0.338308664,0.368254484,0.421648814,0.37614698,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","Moderate"
"619","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-60.625,62.625,"SSP5-8.5","SST",0.025724102,0.5,0.014995577,0.657437645,0.975065066,0.239063656,0.337641682,0.313994211,0.069483451,0.813761455,0.445744083,0.011753502,0.299539331,0.328742864,0.466441154,0.34167635,0.335185623,0.372587341,0.416944233,0.381142263,"Low","Critical","Low","High","Low","High","Critical","High","Low","Critical","High","Low","Moderate","High","High","Moderate"
"620","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-75.875,62.375,"SSP5-8.5","SST",0.03710553,0.5,0.996512221,0.56815311,0.975065066,0.239063656,0.337641682,0.240718916,0.069483451,0.813761455,0.720994262,0.199028528,0.525442715,0.392789679,0.44812233,0.354305107,0.450816924,0.371275791,0.516390878,0.197430838,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Moderate","High","High","High","High"
"621","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-75.625,62.375,"SSP5-8.5","SST",0.039177381,0.5,0.389398535,0.583681697,0.975065066,0.239063656,0.337641682,0.244992628,0.069483451,0.813761455,0.716178955,0.235899179,0.378064403,0.23952706,0.449190758,0.353476666,0.45883076,0.362166494,0.461827156,0.226695746,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","Critical","Moderate","Moderate","High","High","High"
"622","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-75.375,62.375,"SSP5-8.5","SST",0.040582323,0.5,0.801315433,0.599118076,0.975065066,0.239063656,0.337641682,0.241073215,0.069483451,0.813761455,0.720721604,0.339090172,0.485253958,0.321874822,0.448210905,0.354236011,0.48576417,0.345248757,0.509532395,0.123825196,"Low","Critical","High","High","Low","High","Critical","Critical","Low","Critical","Critical","High","High","High","High","High"
"623","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-75.125,62.375,"SSP5-8.5","SST",0.039941516,0.5,0.996512221,0.620861199,0.975065066,0.239063656,0.337641682,0.241143471,0.069483451,0.813761455,0.718746517,0.075835146,0.539328734,0.394376566,0.448228469,0.354222318,0.419456642,0.402329749,0.517680696,0.291205049,"Low","Critical","Critical","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","High","High","High","High"
"624","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.875,62.375,"SSP5-8.5","SST",0.036062199,0.5,0.485585462,0.622211123,0.975065066,0.239063656,0.337641682,0.237126097,0.069483451,0.813761455,0.707142804,0.069351336,0.410964696,0.257340552,0.447224125,0.355010015,0.414934762,0.401336427,0.466982208,0.360822263,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"625","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.625,62.375,"SSP5-8.5","SST",0.029136002,0.5,0.741124229,0.606780386,0.975065066,0.239063656,0.337641682,0.224773992,0.069483451,0.813761455,0.700912033,0.029699966,0.469260154,0.309556725,0.444136099,0.357491757,0.403464226,0.411526384,0.490768287,0.361761875,"Low","Critical","High","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"626","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.375,62.375,"SSP5-8.5","SST",0.024635064,0.5,0.996512221,0.488181226,0.975065066,0.239063656,0.337641682,0.220128094,0.069483451,0.813761455,0.71299106,0.028407403,0.502332128,0.396910626,0.442974624,0.358448288,0.406160842,0.414862374,0.503958933,0.310276808,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","High","High","High","High"
"627","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-74.125,62.375,"SSP5-8.5","SST",0.022619412,0.5,0.996512221,0.363082281,0.975065066,0.239063656,0.337641682,0.220017523,0.069483451,0.813761455,0.716999499,0.026722654,0.470553479,0.404019258,0.442946982,0.358471205,0.406741765,0.416366259,0.492805596,0.309154682,"Low","Critical","Critical","Moderate","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"628","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-73.375,62.375,"SSP5-8.5","SST",0.016242496,0.5,0.886267908,0.56864045,0.975065066,0.239063656,0.337641682,0.203134801,0.069483451,0.813761455,0.705673968,0.019201739,0.492787714,0.359503205,0.438726301,0.362052435,0.402030153,0.415879443,0.501901365,0.330013886,"Low","Critical","Critical","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","High","High","High","High"
"629","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-73.125,62.375,"SSP5-8.5","SST",0.016454405,0.5,0.996512221,0.569763819,0.975065066,0.239063656,0.337641682,0.19911404,0.069483451,0.813761455,0.702862852,0.038806791,0.520682611,0.401454289,0.437721111,0.362929073,0.406228637,0.409255824,0.512494277,0.304169208,"Low","Critical","Critical","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","High","High","High","High"
"630","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-72.875,62.375,"SSP5-8.5","SST",0.016579178,0.5,0.966952145,0.602375239,0.975065066,0.239063656,0.337641682,0.194764489,0.069483451,0.813761455,0.66443984,0.030119571,0.52147664,0.391737881,0.436633723,0.363887525,0.394451079,0.402929493,0.511159531,0.3155602,"Low","Critical","Critical","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","High","High","High","High"
"631","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-72.625,62.375,"SSP5-8.5","SST",0.017414245,0.5,0.478498598,0.635948745,0.975065066,0.239063656,0.337641682,0.202759362,0.069483451,0.813761455,0.650218638,0.064295807,0.407965397,0.269537821,0.438632442,0.362133909,0.399439838,0.389762811,0.466301278,0.335155891,"Low","Critical","Moderate","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"632","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-72.375,62.375,"SSP5-8.5","SST",0.018530245,0.5,0.194836986,0.66493718,0.975065066,0.239063656,0.337641682,0.206696106,0.069483451,0.813761455,0.644589834,0.082856388,0.344576103,0.291842144,0.439616627,0.361283537,0.402672782,0.383325542,0.448598789,0.273381036,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"633","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-72.125,62.375,"SSP5-8.5","SST",0.020467595,0.5,0.097881276,0.688341224,0.975065066,0.239063656,0.337641682,0.210597883,0.069483451,0.813761455,0.645722795,0.072166165,0.326672524,0.319871618,0.440592072,0.360449346,0.400283466,0.386563546,0.446468037,0.304491154,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"634","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.875,62.375,"SSP5-8.5","SST",0.022352001,0.5,0.0971985,0.711755811,0.975065066,0.239063656,0.337641682,0.210367077,0.069483451,0.813761455,0.656314131,0.12036944,0.332826578,0.328354164,0.44053437,0.360498452,0.414982119,0.375691389,0.451506847,0.285614251,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","Critical","Moderate","Moderate","High","High","High"
"635","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.625,62.375,"SSP5-8.5","SST",0.022193181,0.5,0.094514691,0.714424626,0.975065066,0.239063656,0.337641682,0.210251905,0.069483451,0.813761455,0.656314131,0.27492227,0.332783124,0.330075587,0.440505577,0.360522967,0.453620327,0.34170189,0.460879149,0.251684305,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","Critical","High","Moderate","High","High","High"
"636","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.375,62.375,"SSP5-8.5","SST",0.019973353,0.5,0.088124913,0.717915142,0.975065066,0.239063656,0.337641682,0.205807824,0.069483451,0.813761455,0.67775089,0.316376752,0.331503352,0.333661104,0.439394557,0.361474652,0.469343137,0.339285648,0.466148504,0.259054606,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","Critical","High","Moderate","High","High","High"
"637","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-71.125,62.375,"SSP5-8.5","SST",0.019788255,0.5,0.083325555,0.708644014,0.975065066,0.239063656,0.337641682,0.205679123,0.069483451,0.813761455,0.66790446,0.03997403,0.327939456,0.33132759,0.439362382,0.36150238,0.397780849,0.400754094,0.448426282,0.325535965,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","Critical","Low","Moderate","High","High","High"
"638","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.875,62.375,"SSP5-8.5","SST",0.019392863,0.5,0.079341021,0.730954988,0.975065066,0.239063656,0.337641682,0.205613229,0.069483451,0.813761455,0.63062207,0.024904241,0.332422218,0.34105139,0.439345908,0.361516579,0.384692804,0.397234547,0.447376771,0.337120827,"Low","Critical","Low","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"639","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.625,62.375,"SSP5-8.5","SST",0.01886057,0.5,0.075574205,0.694291627,0.975065066,0.239063656,0.337641682,0.201661694,0.069483451,0.813761455,0.621758433,0.03007341,0.3221816,0.328077283,0.438358024,0.362372565,0.383769187,0.39387327,0.444091674,0.332901712,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"640","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.375,62.375,"SSP5-8.5","SST",0.017732941,0.5,0.088466088,0.696811891,0.975065066,0.239063656,0.337641682,0.201986573,0.069483451,0.813761455,0.60066617,0.049603195,0.32575273,0.326204513,0.438439244,0.362301859,0.383378568,0.38400498,0.444024116,0.32103584,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"641","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-70.125,62.375,"SSP5-8.5","SST",0.016499916,0.5,0.12139132,0.694560334,0.975065066,0.239063656,0.337641682,0.198731871,0.069483451,0.813761455,0.60066617,0.026753751,0.333112893,0.318101326,0.437625569,0.363012866,0.377666207,0.390736148,0.444435369,0.322641228,"Low","Critical","Low","High","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
"642","Atlantic Cod","Gadus morhua","Animalia","Chordata","Actinopterygii","Gadiformes","Gadidae","Gadus",-69.875,62.375,"SSP5-8.5","SST",0.01476817,0.5,0.304221264,0.721677268,0.975065066,0.239063656,0.337641682,0.203003549,0.069483451,0.813761455,0.610844044,0.029205651,0.385166676,0.300096253,0.438693488,0.362080909,0.38082365,0.391966181,0.457339721,0.314081203,"Low","Critical","Moderate","Critical","Low","High","Critical","Critical","Low","Critical","High","Low","Moderate","High","High","High"
